Event_ID,Timestamp,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Count,Bytes_Sent,Bytes_Received,Connection_Duration,Request_Count,Response_Time,Login_Attempts,Failed_Login_Count,Successful_Login_Count,Session_Duration,Authentication_Method,Malware_Detected,Firewall_Status,Antivirus_Status,Encryption_Used,Suspicious_URL,Unusual_Port,Multiple_Failed_Logins,Anomaly_Score,Risk_Score,Threat_Type,Attack_Type,Attack_Vector,Severity,Threat_Status,Detection_Method,Device_Type,Operating_System,Browser,Country,Region,Network_Type,Is_Threat,Is_Malicious,Incident_Status
EVT103849,2025-03-08 07:38:50,172.172.153.163,114.133.176.64,110,21,HTTPS,164,5826,5149.0,65.01,23,0.767,2,1,1,32.55,MFA,0,Active,Updated,1,0,0,0,30.21,17.65,None,None,None,Low,N/A,No_Detection,Server,iOS,Firefox,China,Central,VPN,0,0,Resolved
EVT102910,2025-02-20 09:04:20,192.168.35.46,20.90.42.242,22,3389,HTTP,145,2682,5849.0,25.19,12,,1,0,1,47.51,SSO,0,Active,Updated,0,0,0,0,46.39,20.68,None,None,None,Low,N/A,Antivirus,Desktop,Linux,Firefox,Germany,East,Wi-Fi,0,0,Resolved
EVT103145,2025-02-24 07:26:56,156.22.55.217,14.184.156.52,110,21,HTTPS,78,8459,6931.0,31.74,22,0.771,3,2,1,6.64,Biometric,0,Active,Updated,1,0,0,0,41.39,13.25,None,None,None,Low,N/A,SIEM,Mobile,Windows 11,Opera,Australia,South,Public Network,0,0,Resolved
EVT104361,2025-03-17 00:41:02,192.168.71.232,192.168.235.86,35543,53,ICMP,599,44732,25872.0,72.12,98,1.994,1,0,1,10.94,Biometric,0,Misconfigured,Updated,0,1,0,0,100.0,98.69,Man-in-the-Middle,Man-in-the-Middle,USB Device,Medium,Active,EDR,IoT Device,Windows 11,Chrome,France,East,Mobile Data,1,1,Open
EVT103353,2025-02-27 18:19:48,192.168.64.68,192.168.3.85,46153,110,HTTP,121,3669,539.0,20.68,36,0.401,2,1,1,46.83,SSO,0,Active,Outdated,1,0,0,0,6.1,43.11,None,None,None,Low,N/A,SIEM,IoT Device,macOS,Chrome,Australia,North,VPN,0,0,False Positive
EVT100129,2025-01-03 06:45:10,192.168.132.57,133.113.228.96,3389,3306,ICMP,192,2874,10545.0,36.96,4,0.325,1,0,1,20.62,Password,0,Active,Updated,1,0,0,0,17.92,19.15,None,None,None,Low,N/A,Antivirus,Laptop,Windows 10,Unknown,Germany,East,VPN,0,0,Resolved
EVT102854,2025-02-19 09:33:54,192.168.205.182,192.168.10.52,8080,110,FTP,186,3830,6380.0,11.26,30,1.36,3,2,1,45.55,Biometric,0,Active,Updated,0,0,0,0,2.64,8.94,None,None,None,Low,N/A,SIEM,Server,Windows Server 2019,Unknown,South Africa,Central,LAN,0,0,Resolved
EVT101808,2025-01-31 21:42:54,192.168.34.120,192.168.86.245,31522,25,UDP,78,4493,10473.0,26.29,4,1.086,3,2,1,26.9,Password,0,Active,Disabled,1,0,0,0,7.44,23.81,None,None,None,Low,N/A,Antivirus,Server,Linux,Unknown,Australia,Central,Public Network,0,0,Resolved
EVT103239,2025-02-25 21:12:20,148.34.149.177,192.168.34.112,3306,110,ICMP,254,643,6960.0,38.81,19,0.028,2,1,1,6.9,MFA,0,Active,Outdated,1,0,0,0,0.0,18.01,None,None,None,Low,N/A,Antivirus,Mobile,Windows 11,Safari,India,West,Wi-Fi,0,0,False Positive
EVT104964,2025-03-27 22:30:32,192.168.242.77,192.168.246.198,1946,8080,ICMP,126,6946,6064.0,2.02,43,,1,0,1,25.93,MFA,0,Active,Updated,1,0,0,0,12.02,13.23,None,None,None,Low,N/A,Firewall,Desktop,Windows 11,Firefox,Nigeria,South,Wi-Fi,0,0,False Positive
EVT102219,2025-02-07 18:20:10,68.101.142.66,47.46.123.134,16863,80,UDP,107,7688,,45.87,26,0.8,1,0,1,26.43,Biometric,0,Active,Outdated,1,0,0,0,26.46,15.77,None,None,None,Low,N/A,Antivirus,Laptop,iOS,Edge,Singapore,North,LAN,0,0,Resolved
EVT101069,2025-01-18 23:00:42,192.168.56.157,192.168.46.32,25,443,SSH,164,4650,9387.0,22.29,27,0.865,2,1,1,8.82,Password,0,Inactive,Updated,1,0,0,0,15.27,14.94,None,None,None,Low,N/A,Antivirus,Laptop,Linux,Opera,South Africa,South,LAN,0,0,False Positive
EVT104013,2025-03-11 03:28:14,192.168.0.225,192.168.227.239,25,80,DNS,198,7636,5241.0,37.68,37,0.629,3,2,1,37.61,,0,Active,Updated,1,0,0,0,24.5,12.52,None,None,None,Low,N/A,Antivirus,Mobile,Windows 10,Chrome,South Africa,Central,Wi-Fi,0,0,Resolved
EVT101693,2025-01-30 01:35:09,192.168.228.3,192.168.5.126,110,443,TCP,140,7384,,26.02,16,0.245,2,2,0,40.99,Not_Used,0,Misconfigured,Updated,1,0,0,0,21.03,11.12,None,None,None,Low,N/A,IDS/IPS,Server,macOS,Chrome,Canada,North,Public Network,0,0,False Positive
EVT104244,2025-03-15 04:02:57,192.168.117.212,128.234.203.152,28254,8080,HTTPS,108,493,,47.78,23,0.145,3,2,1,31.3,Password,0,Active,Updated,1,0,0,0,10.63,4.97,None,None,None,Low,N/A,Firewall,Laptop,Android,Unknown,Nigeria,Central,Public Network,0,0,Resolved
EVT103199,2025-02-25 05:27:28,192.168.206.114,192.168.109.194,110,3389,ICMP,157,7312,12287.0,31.28,42,1.086,1,1,0,9.63,MFA,0,Active,Updated,1,0,0,0,30.59,31.22,None,None,None,Low,N/A,Firewall,Mobile,macOS,Safari,USA,North,LAN,0,0,Resolved
EVT104413,2025-03-18 00:13:36,16.56.212.133,99.54.51.181,25,6666,ICMP,463,59223,5787.0,16.84,163,3.581,6,6,0,11.62,SSO,0,Active,Updated,0,1,1,1,98.48,70.38,Port Scanning,Port Scanning,Social Engineering,Low,Investigating,EDR,Server,Windows Server 2019,Safari,Australia,South,LAN,1,0,Under Investigation
EVT102144,2025-02-06 14:41:54,192.168.129.225,114.22.150.37,25,443,SSH,141,5506,8228.0,38.12,16,1.266,2,1,1,1.46,SSO,0,Active,Updated,1,0,0,0,28.42,0.0,None,None,None,Low,N/A,Firewall,Laptop,Linux,Safari,China,Central,Wi-Fi,0,0,False Positive
EVT101290,2025-01-22 18:40:14,192.168.108.109,173.195.11.243,5461,8080,ICMP,224,8623,1049.0,35.15,14,1.247,0,0,0,16.28,Biometric,0,Active,Updated,0,0,0,0,0.0,5.97,None,None,None,Low,N/A,Manual Review,Tablet,Windows 11,Safari,USA,East,Mobile Data,0,0,Resolved
EVT100548,2025-01-10 00:31:49,145.173.235.184,36.142.155.237,3389,443,DNS,69,5243,5945.0,29.1,40,1.335,2,2,0,13.14,Biometric,0,Inactive,Updated,0,0,0,0,24.24,13.04,None,None,None,Low,N/A,SIEM,Tablet,Android,Unknown,France,East,LAN,0,0,Resolved
EVT103814,2025-03-07 15:44:15,118.146.35.81,192.168.61.7,80,443,FTP,238,2280,7310.0,52.21,25,1.56,1,0,1,39.1,SSO,0,Active,Updated,1,0,0,0,7.38,6.17,None,None,None,Low,N/A,Antivirus,Mobile,macOS,Safari,Brazil,West,Mobile Data,0,0,Resolved
EVT101100,2025-01-19 10:45:57,192.168.31.56,192.168.162.79,21,8080,TCP,138,6032,318.0,38.19,13,0.618,0,0,0,29.99,SSO,0,Active,Updated,1,0,0,0,20.98,18.85,None,None,None,Low,N/A,No_Detection,IoT Device,Windows Server 2019,Edge,Nigeria,West,LAN,0,0,False Positive
EVT102283,2025-02-08 21:17:09,135.227.133.86,192.168.199.31,110,21,DNS,200,7366,6721.0,28.61,18,1.231,2,1,1,14.19,MFA,0,Active,Updated,1,0,0,0,5.71,10.47,None,None,None,Low,N/A,Firewall,IoT Device,Windows 11,Chrome,Russia,East,VPN,0,0,False Positive
EVT105185,2025-03-31 16:51:54,192.168.168.225,90.32.210.31,22,110,FTP,251,734,7639.0,34.09,34,0.81,2,1,1,8.05,Password,1,Active,Updated,1,0,0,0,10.6,13.48,None,None,None,Low,N/A,Firewall,Mobile,macOS,Opera,France,Central,Mobile Data,0,0,Resolved
EVT101079,2025-01-19 03:30:54,86.121.3.94,192.168.104.247,33607,25,DNS,183,235,9023.0,50.14,9,1.45,2,1,1,21.48,SSO,0,Inactive,Updated,0,0,0,0,14.32,5.19,None,None,None,Low,N/A,Firewall,Server,Windows 10,Safari,Japan,Central,LAN,0,0,Resolved
EVT103651,2025-03-04 14:49:01,192.168.28.55,192.168.245.118,53,110,HTTP,125,3819,5859.0,15.77,9,0.642,0,0,0,29.47,Token,0,Inactive,Outdated,1,0,0,0,20.85,16.05,None,None,None,Low,N/A,Firewall,Mobile,macOS,Edge,Russia,North,Mobile Data,0,0,Resolved
EVT100656,2025-01-11 19:39:05,219.100.64.57,207.73.115.169,443,3389,HTTPS,1058,53726,13893.0,198.84,43,6.035,6,6,0,0.34,SSO,1,Inactive,Updated,0,1,0,1,65.53,63.3,DDoS,DDoS,Social Engineering,High,Investigating,Antivirus,IoT Device,Android,Opera,Russia,East,LAN,1,1,Under Investigation
EVT100077,2025-01-02 08:38:20,192.168.120.99,96.114.14.82,443,53,ICMP,234,7242,7472.0,19.03,36,0.812,1,0,1,29.49,Password,0,Active,Updated,1,0,0,0,14.7,20.34,None,None,None,Low,N/A,Firewall,Tablet,Windows Server 2019,Firefox,South Africa,West,Public Network,0,0,False Positive
EVT100754,2025-01-13 12:46:12,114.226.76.190,218.194.11.139,17680,9001,SSH,493,29598,13694.0,209.92,245,2.914,1,0,1,16.47,SSO,0,Inactive,Disabled,0,0,1,0,72.91,45.77,Malware,Malware,USB Device,High,Investigating,SIEM,Mobile,Windows 11,Unknown,India,Central,Public Network,1,1,Under Investigation
EVT105020,2025-03-28 20:25:59,192.168.109.118,194.5.97.83,25,110,UDP,190,7417,1501.0,58.85,15,0.945,0,0,0,14.75,SSO,0,Active,Updated,1,0,0,0,30.84,31.96,None,None,None,Low,N/A,Firewall,Laptop,Windows Server 2019,Edge,UK,East,LAN,0,0,Resolved
EVT105030,2025-03-28 23:09:08,211.218.242.74,116.42.133.195,3306,443,ICMP,148,4823,9253.0,8.87,24,,1,0,1,22.53,Password,0,Active,Updated,1,0,0,0,22.35,0.0,None,None,None,Low,N/A,SIEM,Server,Windows 10,Chrome,Russia,North,Wi-Fi,0,0,Resolved
EVT103799,2025-03-07 12:20:56,192.168.26.53,42.62.31.78,8080,443,UDP,128,7333,5760.0,39.11,17,0.839,2,1,1,18.19,Biometric,0,Active,Updated,1,0,0,0,17.31,26.45,None,None,None,Low,N/A,Antivirus,IoT Device,Windows Server 2019,Opera,Nigeria,South,LAN,0,0,Resolved
EVT102109,2025-02-05 21:54:58,123.9.36.216,192.168.139.245,3389,12345,TCP,542,73218,10854.0,178.16,195,2.879,10,10,0,12.31,Password,1,Inactive,Outdated,0,1,1,1,100.0,93.77,Malware,Malware,Network,High,Investigating,Antivirus,Server,Linux,Opera,South Africa,South,VPN,1,1,Resolved
EVT104654,2025-03-22 06:49:14,74.100.50.92,1.225.23.243,3306,443,TCP,167,5595,6807.0,34.06,10,0.153,1,0,1,18.26,MFA,0,Active,Outdated,1,0,0,0,8.92,20.03,None,None,None,Low,N/A,SIEM,IoT Device,Windows 11,Edge,,West,Wi-Fi,0,0,Resolved
EVT101164,2025-01-20 16:25:32,74.0.138.127,192.168.227.192,8080,3389,ICMP,223,8006,8200.0,41.31,21,1.13,2,1,1,35.62,,0,Active,Disabled,0,0,0,0,28.76,5.99,None,None,None,Low,N/A,No_Detection,Laptop,iOS,Safari,Japan,East,Wi-Fi,0,0,False Positive
EVT102827,2025-02-19 00:04:54,158.10.54.38,192.168.218.130,25,8080,HTTP,160,6169,5031.0,40.46,29,,4,3,1,57.21,Not_Used,0,Active,Updated,1,0,0,0,18.49,22.87,None,None,None,Low,N/A,Firewall,Tablet,iOS,Safari,France,West,Public Network,0,0,Resolved
EVT104014,2025-03-11 04:08:08,149.102.107.254,192.168.213.178,8080,110,FTP,680,31783,12748.0,66.23,176,1.663,5,5,0,9.33,Not_Used,0,Active,Outdated,1,1,0,1,55.48,61.06,Man-in-the-Middle,Man-in-the-Middle,Remote Desktop,Medium,Contained,SIEM,Server,Windows 11,Opera,India,Central,Mobile Data,1,1,Escalated
EVT103207,2025-02-25 09:02:37,139.190.59.42,192.168.244.232,25,25,DNS,122,8460,7726.0,39.64,31,0.655,2,1,1,57.01,Biometric,0,Active,Outdated,1,0,0,0,15.03,34.73,None,None,None,Low,N/A,EDR,Server,macOS,Chrome,Singapore,Central,LAN,0,0,False Positive
EVT101709,2025-01-30 06:37:39,192.168.109.53,192.168.247.180,48687,3389,SSH,140,4507,5374.0,63.26,26,0.237,1,0,1,,Token,0,Active,Updated,1,0,0,0,10.34,30.49,None,None,None,Low,N/A,No_Detection,Laptop,macOS,Unknown,Russia,North,Wi-Fi,0,0,Resolved
EVT102222,2025-02-07 19:13:25,12.156.87.157,11.243.81.133,3389,22,FTP,95,1919,7014.0,31.46,27,0.226,2,1,1,10.35,Token,0,Active,Updated,1,0,0,0,25.91,16.88,None,None,None,Low,N/A,Antivirus,Desktop,Windows Server 2019,Unknown,Nigeria,West,Wi-Fi,0,0,Resolved
EVT100159,2025-01-03 19:16:55,192.168.76.9,158.125.151.128,3389,8080,DNS,204,5300,5370.0,37.24,32,0.924,1,0,1,10.88,Password,0,Active,Updated,1,0,0,0,20.6,11.46,None,None,None,Low,N/A,Firewall,Desktop,iOS,Opera,Brazil,Central,Wi-Fi,0,0,Resolved
EVT101618,2025-01-28 13:51:26,192.168.125.125,16.213.222.193,9721,110,HTTP,19,7439,7569.0,53.03,4,0.379,1,1,0,11.59,Not_Used,0,Active,Updated,0,0,0,0,38.95,27.15,None,None,None,Low,N/A,Firewall,IoT Device,Windows 11,Edge,France,East,Mobile Data,0,0,False Positive
EVT102365,2025-02-10 10:35:43,157.8.2.69,192.168.69.122,53,22,HTTP,114,7385,5620.0,26.33,24,1.19,1,1,0,19.11,Password,0,Active,Updated,1,0,0,0,2.23,0.0,None,None,None,Low,N/A,EDR,Tablet,Windows 11,Firefox,Australia,East,VPN,0,0,Resolved
EVT103313,2025-02-27 00:49:01,192.168.219.40,52.164.207.48,443,21,HTTPS,83,9237,9746.0,52.75,29,0.459,2,1,1,24.51,SSO,0,Active,Updated,1,0,0,0,33.09,15.96,None,None,None,Low,N/A,No_Detection,Desktop,Windows 10,Edge,Canada,East,Mobile Data,0,0,Resolved
EVT100237,2025-01-05 01:31:37,192.168.24.102,192.168.83.16,21,25,DNS,164,110,7922.0,1.63,12,1.009,1,0,1,5.21,Biometric,0,Active,Updated,1,0,0,0,3.88,0.7,None,None,None,Low,N/A,Manual Review,Mobile,Android,Opera,South Africa,East,VPN,0,0,Resolved
EVT100587,2025-01-10 14:41:22,192.168.219.24,192.168.208.144,25,3306,HTTPS,215,7272,3835.0,35.53,20,0.267,2,1,1,30.97,Biometric,0,Active,Updated,1,1,0,0,25.74,14.62,None,None,None,Low,N/A,Firewall,Server,macOS,Opera,Nigeria,North,Public Network,0,0,Resolved
EVT101443,2025-01-25 12:52:04,192.168.200.65,60.164.106.62,3306,3389,HTTPS,128,3923,3417.0,14.15,18,0.855,2,2,0,47.1,Biometric,0,Active,Updated,0,0,0,0,19.74,19.26,None,None,None,Low,N/A,Antivirus,Server,Windows Server 2019,Chrome,USA,South,VPN,0,0,False Positive
EVT101822,2025-02-01 03:06:26,192.168.12.4,192.168.62.55,22,80,HTTPS,98,6545,3112.0,45.55,28,0.56,4,3,1,11.15,SSO,0,Active,Updated,1,0,0,0,7.59,8.68,None,None,None,Low,N/A,Antivirus,Server,Windows 10,Edge,Singapore,East,Wi-Fi,0,0,False Positive
EVT104207,2025-03-14 12:47:55,192.168.173.55,1.240.78.58,25588,22,HTTPS,221,2454,427.0,51.69,10,0.422,3,2,1,14.25,SSO,0,Active,Updated,1,0,0,0,20.13,2.99,None,None,None,Low,N/A,No_Detection,Mobile,Windows 10,Firefox,China,West,VPN,0,0,Resolved
EVT104519,2025-03-20 00:13:26,2.168.242.142,30.231.198.55,110,80,ICMP,134,4983,4288.0,22.62,30,1.836,3,3,0,12.36,SSO,0,Active,,1,0,0,0,13.85,20.59,None,None,None,Low,N/A,Firewall,Laptop,Android,Edge,Russia,East,Mobile Data,0,0,Resolved
EVT100697,2025-01-12 12:11:32,192.168.239.63,34.249.161.157,9531,110,TCP,43,1157,8007.0,7.35,13,0.494,2,1,1,20.77,Password,0,Active,Outdated,1,0,0,0,14.66,18.07,None,None,None,Low,N/A,Firewall,Laptop,macOS,Chrome,Australia,East,LAN,0,0,False Positive
EVT102969,2025-02-21 11:37:30,206.140.8.118,192.168.115.90,443,21,HTTP,241,4549,5673.0,0.21,23,0.546,3,2,1,8.14,Biometric,0,Active,Updated,1,0,0,0,0.0,25.75,None,None,None,Low,N/A,Firewall,Desktop,macOS,Unknown,Russia,East,Public Network,0,0,Resolved
EVT104917,2025-03-27 02:49:09,192.168.4.248,189.199.230.206,33267,110,FTP,132,1413,11897.0,13.98,10,0.037,1,0,1,19.04,SSO,0,Inactive,Updated,1,0,0,0,23.36,24.95,None,None,None,Low,N/A,Firewall,Server,macOS,Unknown,France,East,VPN,0,0,False Positive
EVT104037,2025-03-11 13:11:10,64.220.229.214,39.127.40.15,8949,4444,HTTPS,496,36787,15022.0,165.24,197,1.452,1,1,0,8.83,SSO,0,Inactive,Outdated,1,0,1,0,53.93,97.14,Phishing,Phishing,Web Application,Low,Active,IDS/IPS,Laptop,Windows Server 2019,Opera,India,West,LAN,1,1,Under Investigation
EVT101110,2025-01-19 14:43:35,192.168.101.54,192.168.234.47,25,25,SSH,155,7475,7998.0,33.13,32,0.819,1,0,1,38.43,Password,0,Misconfigured,Updated,1,0,0,0,35.04,19.78,None,None,None,Low,N/A,No_Detection,IoT Device,macOS,Safari,Japan,South,Mobile Data,0,0,Resolved
EVT101757,2025-01-31 03:51:24,78.91.87.22,221.59.52.167,25,22,HTTPS,161,7490,7112.0,0.36,27,0.757,3,2,1,16.12,Password,0,Active,Updated,1,0,0,0,27.34,4.62,None,None,None,Low,N/A,Firewall,Desktop,Windows Server 2019,Opera,Australia,West,Mobile Data,0,0,False Positive
EVT104292,2025-03-15 22:44:08,192.168.64.87,148.205.230.43,34072,21,HTTP,47,7478,7889.0,43.22,13,0.392,0,0,0,42.27,Not_Used,0,Active,Updated,1,0,0,0,22.88,17.65,None,None,None,Low,N/A,Firewall,IoT Device,Windows 10,Safari,,North,Wi-Fi,0,0,Resolved
EVT101364,2025-01-24 04:25:53,192.168.33.230,192.168.19.82,25,22,HTTPS,401,18782,59927.0,161.84,128,3.637,1,0,1,9.23,Token,1,Inactive,Outdated,1,1,0,0,96.17,82.94,DDoS,DDoS,USB Device,Critical,Investigating,EDR,Laptop,iOS,Firefox,Australia,West,VPN,1,1,Escalated
EVT102325,2025-02-09 14:43:45,192.168.157.125,39.172.214.20,45469,443,FTP,57,3387,2274.0,15.77,34,1.137,1,0,1,22.49,Not_Used,0,Active,,1,0,0,0,18.33,23.9,None,None,None,Low,N/A,SIEM,Desktop,Windows Server 2019,Opera,South Africa,East,Wi-Fi,0,0,False Positive
EVT100588,2025-01-10 14:51:14,192.168.12.102,115.189.244.145,443,25,FTP,127,4802,6383.0,20.76,14,0.54,1,0,1,24.72,Not_Used,0,Active,Updated,0,0,0,0,46.3,6.94,None,None,None,Low,N/A,No_Detection,Desktop,Windows 11,Safari,Russia,South,Wi-Fi,0,0,Resolved
EVT102117,2025-02-06 01:50:20,192.168.64.217,115.156.226.112,19171,3306,SSH,215,6373,8660.0,3.16,16,1.139,1,1,0,10.15,Not_Used,0,Active,Outdated,1,0,0,0,27.53,23.12,None,None,None,Low,N/A,No_Detection,Tablet,Android,Chrome,Russia,North,Mobile Data,0,0,False Positive
EVT100269,2025-01-05 15:04:47,192.168.13.196,158.136.118.153,21,21,TCP,107,12315,2380.0,31.29,13,0.94,0,0,0,45.75,MFA,0,Active,Outdated,1,0,0,0,0.0,15.51,None,None,None,Low,N/A,Antivirus,Tablet,iOS,Edge,Germany,West,Public Network,0,0,Resolved
EVT101626,2025-01-28 16:50:20,192.168.143.94,192.168.42.33,53,3306,TCP,47,4088,,39.01,22,1.16,1,0,1,31.08,Biometric,0,Inactive,Updated,1,0,0,0,53.13,33.67,None,None,None,Low,N/A,Firewall,Tablet,iOS,Unknown,Australia,North,Public Network,0,0,Resolved
EVT102588,2025-02-14 17:26:28,208.82.67.199,154.212.186.198,3306,25,ICMP,1012,46803,6203.0,12.79,106,2.228,1,0,1,6.62,Not_Used,1,Misconfigured,Updated,1,1,0,0,58.54,71.56,Insider Threat,Insider Threat,Email,Low,Investigating,IDS/IPS,Server,Windows 10,Opera,India,East,Public Network,1,1,Under Investigation
EVT101695,2025-01-30 02:07:05,159.66.245.48,158.5.96.31,3306,8080,HTTP,82,6069,6377.0,50.22,23,1.051,1,1,0,31.06,SSO,0,Active,Updated,0,0,0,0,34.89,17.48,None,None,None,Low,N/A,Firewall,Server,Linux,Unknown,France,East,Mobile Data,0,0,False Positive
EVT103284,2025-02-26 15:30:03,192.168.159.206,192.168.9.25,21,80,FTP,210,9356,9726.0,23.29,30,0.141,3,3,0,19.9,MFA,0,Active,Disabled,1,0,0,0,24.29,49.56,None,None,None,Low,N/A,IDS/IPS,Tablet,iOS,Firefox,UK,Central,Public Network,0,0,Resolved
EVT105025,2025-03-28 21:46:48,192.168.188.207,192.168.68.186,35360,22,HTTPS,102,326,3665.0,36.52,29,1.118,1,0,1,20.8,Token,0,Active,Updated,1,0,0,0,30.13,14.86,None,None,None,Low,N/A,SIEM,Tablet,iOS,Opera,Brazil,East,Public Network,0,0,Resolved
EVT104205,2025-03-14 12:14:51,192.168.240.243,196.74.225.60,21,53,TCP,100,4023,5117.0,18.93,15,0.511,2,1,1,9.42,MFA,0,Active,Updated,0,0,0,0,10.64,1.98,None,None,None,Low,N/A,Firewall,IoT Device,Android,Opera,Russia,Central,LAN,0,0,Resolved
EVT102376,2025-02-10 14:47:43,100.226.13.134,166.112.116.232,61098,53,TCP,109,7969,10488.0,30.05,20,1.09,2,1,1,54.77,Not_Used,0,Active,Updated,0,0,0,0,19.27,8.94,None,None,None,Low,N/A,No_Detection,Desktop,iOS,Safari,UK,South,VPN,0,0,Resolved
EVT104791,2025-03-24 20:47:51,146.178.150.234,192.168.4.148,25,443,FTP,184,4514,4298.0,18.53,3,0.37,3,3,0,27.12,MFA,0,Active,Updated,1,0,0,0,29.59,18.67,None,None,None,Low,N/A,Firewall,IoT Device,Windows 10,Firefox,Australia,West,Mobile Data,0,0,Resolved
EVT102145,2025-02-06 14:55:16,192.168.5.12,192.168.39.231,25,21,SSH,59,4405,9524.0,35.33,26,0.822,3,2,1,27.16,Token,0,Misconfigured,Updated,1,0,0,0,5.38,16.72,None,None,None,Low,N/A,Antivirus,Desktop,Android,Unknown,China,West,Public Network,0,0,Resolved
EVT101758,2025-01-31 04:01:33,192.168.61.73,106.164.78.2,443,22,TCP,261,6177,319.0,11.24,0,0.243,2,1,1,33.0,Password,0,Active,Updated,1,0,0,0,9.8,13.35,None,None,None,Low,N/A,Firewall,IoT Device,iOS,Edge,Nigeria,East,Public Network,0,0,Resolved
EVT101317,2025-01-23 06:43:44,192.168.71.152,221.180.202.90,5545,443,DNS,314,9057,8384.0,31.95,21,0.801,1,0,1,52.28,Not_Used,0,Active,Outdated,0,0,0,0,14.93,9.8,None,None,None,Low,N/A,Firewall,IoT Device,Linux,Chrome,USA,East,Wi-Fi,0,0,False Positive
EVT100576,2025-01-10 11:38:57,192.168.160.26,192.168.84.31,25,25,DNS,133,5254,10794.0,11.92,26,0.16,0,0,0,29.02,MFA,0,Active,Updated,0,0,0,0,16.78,25.59,None,None,None,Low,N/A,No_Detection,Mobile,Android,Chrome,Brazil,East,LAN,0,0,Resolved
EVT103880,2025-03-08 18:29:45,24.60.81.25,221.93.86.151,443,25,FTP,95,5335,5648.0,15.79,36,0.853,2,1,1,20.31,Biometric,0,Active,Updated,0,0,0,0,0.0,19.7,None,None,None,Low,N/A,Firewall,Mobile,Windows 11,Firefox,Germany,North,LAN,0,0,Resolved
EVT100987,2025-01-17 10:55:46,192.168.171.157,192.168.144.106,9115,3389,HTTP,116,5998,4033.0,14.16,17,0.614,2,1,1,29.24,SSO,0,Active,Updated,1,0,0,0,3.39,1.36,None,None,None,Low,N/A,No_Detection,Mobile,iOS,Firefox,UK,North,VPN,0,0,False Positive
EVT104857,2025-03-26 02:22:54,192.168.114.209,188.243.138.163,20045,22,DNS,77,5747,4868.0,32.38,38,0.968,2,1,1,47.08,SSO,0,Active,Disabled,1,0,0,0,27.78,19.61,None,None,None,Low,N/A,Antivirus,IoT Device,Android,Opera,India,West,Mobile Data,0,0,False Positive
EVT103786,2025-03-07 06:00:47,148.118.126.65,129.195.163.79,3389,8080,tcp,79,5875,7626.0,43.31,6,0.811,2,1,1,16.45,Not_Used,0,Inactive,Updated,1,0,0,0,11.65,15.2,None,None,None,Low,N/A,SIEM,Server,macOS,Firefox,India,West,VPN,0,0,Resolved
EVT102463,2025-02-12 10:36:16,192.168.164.166,192.168.205.3,22,3389,HTTPS,174,4668,8326.0,10.88,34,1.319,0,0,0,1.38,MFA,0,Active,Outdated,1,0,0,0,2.75,15.4,None,None,None,Low,N/A,Manual Review,IoT Device,Android,Unknown,UK,Central,LAN,0,0,Resolved
EVT101334,2025-01-23 12:31:28,94.23.74.142,192.168.121.28,21,9001,FTP,960,30127,5096.0,55.08,110,2.707,1,1,0,14.77,Biometric,0,Active,Outdated,0,1,1,0,84.93,60.12,Port Scanning,Port Scanning,Web Application,High,Active,Firewall,IoT Device,Windows 10,Unknown,UK,South,Wi-Fi,1,1,Resolved
EVT101479,2025-01-26 02:07:16,192.168.22.21,196.213.49.218,80,21,ICMP,26,5411,1873.0,48.52,15,0.524,1,1,0,22.05,Token,0,Misconfigured,Updated,1,0,0,0,23.39,19.85,None,None,None,Low,N/A,Antivirus,IoT Device,Android,Firefox,USA,West,Wi-Fi,0,0,Resolved
EVT100178,2025-01-04 04:16:21,192.168.250.153,192.168.242.151,8080,53,FTP,136,1739,6529.0,5.68,26,,2,1,1,16.28,SSO,0,Active,Disabled,1,0,0,0,32.55,38.51,None,None,None,Low,N/A,Manual Review,Mobile,Windows 10,Safari,USA,Central,LAN,0,0,Resolved
EVT102654,2025-02-15 21:17:04,149.203.69.130,61.3.95.142,25,80,FTP,238,1619,7738.0,7.04,30,1.026,3,2,1,23.31,Password,0,Active,Updated,1,0,0,0,18.4,13.16,None,None,None,Low,N/A,Antivirus,Server,Windows Server 2019,Chrome,France,South,Wi-Fi,0,0,Resolved
EVT101744,2025-01-30 22:06:19,192.168.189.62,55.39.125.196,8080,3306,Http,256,2361,4008.0,29.89,21,0.172,2,2,0,36.03,Token,0,Active,Updated,1,0,0,0,23.2,5.27,None,None,None,Low,N/A,Firewall,Tablet,Windows Server 2019,Safari,Australia,South,LAN,0,0,False Positive
EVT103772,2025-03-07 00:03:55,192.168.200.55,192.168.174.107,64052,110,DNS,126,11178,479.0,35.07,23,0.63,0,0,0,47.08,Password,0,Active,,1,0,0,0,25.45,21.27,None,None,None,Low,N/A,Firewall,Server,Android,Unknown,France,South,Public Network,0,0,Resolved
EVT101263,2025-01-22 09:17:49,192.168.226.238,192.168.67.237,80,3389,HTTPS,145,6968,5105.0,48.66,22,0.023,1,0,1,27.13,Biometric,0,Active,Updated,1,0,0,0,28.03,25.0,None,None,None,Low,N/A,Antivirus,Server,Android,Firefox,USA,Central,Wi-Fi,0,0,Resolved
